,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_q,param_model__splitter,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_features,param_model__max_depth,param_model__ccp_alpha,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
35,0,2000,0.05089545249938965,0.0025648988518669107,0.0055476029713948565,0.00034893384225446555,6,random,100,10,0.001,sqrt,30,0.0,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4452.693008590548,-3919.357593958456,-4250.577826261358,-4207.542809603453,219.84945700676758,327,-4267.28715010631,-4127.824214994354,-3864.589442549491,-4086.566935883385,166.96902552591325
36,0,2000,0.04924464225769043,0.0022945618671392303,0.005308628082275391,0.0001069625570045544,11,best,100,50,0.001,sqrt,10,0.1,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3958.1167492933037,-3322.6847298318758,-3856.152128572766,-3712.3178692326487,278.63917343540345,263,-3940.0074513438267,-3636.6781450642,-3377.2358731097356,-3651.3071565059204,229.98328678238616
37,0,2000,0.05137276649475098,0.0028691790738976145,0.005911986033121745,0.00026760219517219674,9,random,100,50,0.0001,0.5,15,0.0,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-5212.723644348863,-4519.237662236461,-4495.882205065878,-4742.614503883734,332.5540781151825,369,-4982.253912842179,-4602.189610602314,-4399.430908857844,-4661.2914774341125,241.57874698268145
38,0,2000,0.05499418576558431,0.0013158165837144798,0.005476315816243489,0.00020522437687570626,11,random,100,100,0.01,,25,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-4583.027314137108,-4422.572477919893,-4399.037373973322,-4468.212388676774,81.75298408739367,347,-4722.395673308042,-4721.214894427614,-4297.341048265056,-4580.317205333571,200.09494023527873
39,0,2000,0.05328138669331869,0.003102956553578514,0.00561833381652832,0.0002767476627777319,5,best,100,10,0.001,0.5,10,0.0,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3845.254116964697,-3134.559200421106,-3624.321779353059,-3534.711698912954,296.9784402809817,234,-3613.059694370248,-3291.9728973728106,-3216.284420089855,-3373.7723372776377,172.00003071051643
40,0,2000,0.05209231376647949,0.004167561322834596,0.0055476029713948565,0.0004071846081930745,5,random,50,20,0.0,0.5,10,0.001,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3908.95472650815,-3949.472358115093,-3647.3945290415086,-3835.2738712215837,133.87657258652425,276,-3853.79134670763,-4137.239953573537,-3472.1702726372077,-3821.0671909727916,272.4977955893785
41,0,2000,0.05308945973714193,0.0017600969013289959,0.00602261225382487,0.0003558716745448017,4,best,100,20,0.01,log2,15,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3756.0182374360097,-3430.026075916071,-3763.981391184894,-3650.0085681789915,155.58507989963036,253,-3578.5719209862223,-3504.6680546999933,-3428.0081078096623,-3503.749361165293,61.47085194314749
42,0,2000,0.053331613540649414,0.0006500989902128778,0.006475925445556641,0.000949244782160717,6,best,20,10,0.0001,0.5,25,0.1,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 25, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3180.144107590059,-2961.5677894624114,-3082.7825149469227,-3074.831470666464,89.41035003630543,148,-2698.4516927137893,-2449.3797726856624,-2478.94385108982,-2542.258438829757,111.10282955332588
43,0,2000,0.050878683725992836,0.002500742137316888,0.006219704945882161,0.0010995757054280738,11,best,100,100,0.001,sqrt,15,0.0,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4521.82398543872,-4043.042763446528,-4291.963805944427,-4285.610184943224,195.51324082689703,337,-4691.19420788255,-4055.842935906951,-3862.606990941347,-4203.214711576949,353.95670565544987
44,0,2000,0.05036719640096029,0.002385022019391005,0.005380312601725261,0.00019711102123554927,3,random,200,20,0.0001,,25,0.001,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-4687.036392300608,-4077.888344607069,-4074.877179657598,-4279.933972188425,287.8675067046013,336,-4619.920479662709,-4375.976590248363,-3750.7942314397765,-4248.897100450283,366.0209523902723
45,0,2000,0.05271728833516439,0.000903597614723015,0.007119099299112956,0.0014319756793925063,10,random,20,50,0.01,sqrt,15,0.1,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-5028.741891553028,-4955.3952014613915,-4882.836984646288,-4955.658025886903,59.56571873359749,382,-5400.230035361921,-5212.81559492891,-4599.532227365595,-5070.859285885475,341.94828087539486
46,0,2000,0.05299909909566244,0.0007597996839310839,0.006021181742350261,0.0005172396180910208,9,best,200,100,0.0,0.7,10,0.1,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 200, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.7, 'model__max_depth': 10, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-4048.019346476643,-3729.679058454026,-4211.970250137076,-3996.5562183559146,200.2290997178681,296,-3964.478191019454,-4211.110683926247,-3743.435442496305,-3973.008105814002,191.02286503006258
47,0,2000,0.054855664571126304,0.002496132270825804,0.005350589752197266,0.0002627863812118191,5,random,50,100,0.01,sqrt,15,0.1,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-5248.1488433186705,-4797.303073136056,-5370.0935656903575,-5138.515160715028,246.35596922756176,389,-5073.420352063633,-5256.611368913542,-5279.679420097913,-5203.237047025029,92.27608742025696
48,0,2000,0.0496527353922526,0.0018295756086331848,0.005611975987752278,0.00033252251753845694,6,best,200,20,0.001,log2,15,0.001,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 200, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-4079.527880023836,-3762.949268956231,-4299.6852372628955,-4047.3874620809875,220.2969658857166,305,-3885.810165978503,-3909.182357183689,-3957.5467661045727,-3917.513096422255,29.872907029699952
49,0,2000,0.05301562945048014,0.0023190122258516604,0.0065462589263916016,0.0007151801546216162,14,random,100,50,0.0,log2,20,0.0,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4442.095919031152,-4826.794095641816,-4750.8197130942035,-4673.23657592239,166.3581060082087,365,-4752.693186339623,-5152.103536003946,-4768.511697188845,-4891.102806510805,184.6683367884809
50,0,2000,0.06376806894938152,0.011553499771266873,0.005765438079833984,0.0004318665468064431,5,random,20,100,0.01,log2,30,0.01,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'log2', 'model__max_depth': 30, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4998.023845552756,-4179.944742149997,-5099.459949445254,-4759.142845716003,411.6431732897357,371,-5338.458009880743,-4438.64222460428,-4946.741292548589,-4907.94717567787,368.371053410379
51,0,2000,0.053356329600016274,0.0017541777759929463,0.005424976348876953,0.00011634842945566922,9,random,100,20,0.0001,,25,0.01,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3862.232789716244,-3507.3659123593598,-3777.470127202945,-3715.6896097595163,151.3169948880822,265,-3829.5845944728376,-3581.301647611843,-3211.8153999073497,-3540.9005473306765,253.816050341541
52,0,2000,0.05175598462422689,0.0030452272228284195,0.00592494010925293,0.0001985255259837919,4,random,20,50,0.0,0.5,10,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4778.684706120472,-3818.915127351174,-4123.600459221263,-4240.400097564303,400.4339543716271,330,-4484.773215596899,-4253.385967295828,-4213.9689171816535,-4317.376033358127,119.45651489429486
53,0,2000,0.057944933573404946,0.005688875166498862,0.005967617034912109,0.0003391223048285582,7,random,20,50,0.0001,0.7,30,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.7, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4541.232635636993,-4205.207619895123,-4056.6466739192856,-4267.695643150467,202.70578574416538,334,-4547.372158186791,-4546.630108530309,-4058.881355120108,-4384.294540612403,230.1020695671166
54,0,2000,0.0599822998046875,0.005635494909206102,0.005668242772420247,0.0003429249567888872,8,random,100,50,0.001,0.5,20,0.0,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'random', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4111.436708215695,-4867.165095524699,-4506.217996917174,-4494.939933552522,308.62787180368707,351,-4125.958228112778,-5329.854909557379,-4445.182458603315,-4633.665198757823,509.23872096849624
55,0,2000,0.054430643717447914,0.001655618353049094,0.005271116892496745,0.00014812892574356953,8,random,50,50,0.0001,log2,10,0.01,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-5153.341123165202,-4432.617465639167,-4463.180043922789,-4683.046210909052,332.7827080527171,366,-5255.329094232734,-5011.226776492591,-4368.52050302104,-4878.358791248788,374.03011954366974
56,0,2000,0.05216670036315918,0.00408906598398705,0.005757331848144531,0.00038672203977795376,6,best,20,10,0.001,,15,0.001,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3107.795652946994,-2808.976184269545,-2957.7355352649297,-2958.1691241604894,121.9929225123764,127,-2381.0268055211827,-2217.2774043003733,-2138.5458132393346,-2245.61667435363,101.0003088274519
57,0,2000,0.051691532135009766,0.003063535247836467,0.00539708137512207,0.0002010002957580066,11,random,200,10,0.0001,log2,15,0.0,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4971.974135905213,-4375.465435066761,-4529.580279662795,-4625.673283544923,252.82544253603464,360,-4844.259803086999,-4702.054003198236,-4411.271283971947,-4652.528363419061,180.20239763113403
58,0,2000,0.05393425623575846,0.002851063628533824,0.005764007568359375,0.0006919492369935287,12,best,20,50,0.0,,30,0.0,DecisionTreeRegressor(),"{'q': 12, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3780.503564379628,-3326.1094576030705,-3703.570593255031,-3603.3945384125764,198.56977370043884,244,-3503.275400140656,-3352.2872757435653,-3065.516623332985,-3307.026433072402,181.55732717705615
59,0,2000,0.053141276041666664,0.002940811005014742,0.005647738774617513,0.00037777147788296345,14,best,50,50,0.001,,20,0.01,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3780.256777571629,-3326.2112563618543,-3703.5253112603973,-3603.3311150646264,198.4414129260848,243,-3502.911598310947,-3352.2492122364547,-3065.4861681113043,-3306.8823262195688,181.4366142880895
60,0,2000,0.05118068059285482,0.004164152098317058,0.005479176839192708,0.00022093537899932103,5,random,20,10,0.001,0.5,15,0.0,DecisionTreeRegressor(),"{'q': 5, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.5, 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3558.4991156918636,-3384.346023713137,-3594.571611905209,-3512.4722504367364,91.78799386479643,231,-3529.274555297902,-3347.069828054364,-3017.868531140359,-3298.070971497542,211.63600252014996
61,0,2000,0.05261500676472982,0.0023184964297337613,0.006982167561848958,0.0008324981700715565,8,best,200,10,0.0001,log2,10,0.001,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'best', 'model__min_samples_split': 200, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-4187.8365868860055,-3413.1456446214174,-4060.9934839436537,-3887.3252384836924,339.2707951057728,282,-4043.4135648276006,-3379.9204192628536,-3753.123774701819,-3725.485919597424,271.57402530302153
62,0,2000,0.05760327974955241,0.004041461899814419,0.006398757298787435,0.0008642411027043432,10,random,200,100,0.0001,,15,0.01,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4842.343436415742,-4481.562764903184,-4487.488379909776,-4603.7981937429,168.69430504057755,358,-5139.7968218724,-4837.35068391599,-4052.719203408912,-4676.622236399101,458.11909843180456
63,0,2000,0.05588865280151367,0.0013059820857261976,0.005792379379272461,0.0008195364831916133,11,best,100,50,0.001,sqrt,10,0.0,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4032.7384286340307,-4119.789077179538,-3709.7137725227835,-3954.0804261121175,176.41003352584667,291,-3963.7901374357475,-4096.407076009862,-3515.299953454592,-3858.499055633401,248.64436571329182
64,0,2000,0.05161595344543457,0.002695019696029469,0.005744377772013347,0.0005843812140661293,10,best,20,100,0.0,log2,20,0.001,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-4074.62254960761,-3808.756506783267,-3939.60919230089,-3940.9960828972557,108.54378772616316,288,-3993.11752462434,-4047.3793292402547,-3785.5789569378658,-3942.0252702674866,112.82042538437328
65,0,2000,0.050972302754720054,0.0017166772840959098,0.005849361419677734,0.0003922455913093972,6,random,20,50,0.0,sqrt,25,0.0,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'sqrt', 'model__max_depth': 25, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4983.534455723011,-4987.174299452363,-4890.045831746952,-4953.584862307442,44.953445689355,381,-4633.130446462366,-5458.287908095491,-4812.987827983831,-4968.135394180562,354.2826410224678
66,0,2000,0.054205894470214844,0.0013376065518571434,0.0076100826263427734,0.0019868119970730537,3,random,20,20,0.01,sqrt,25,0.0,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 25, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4159.512750131243,-4048.1206265182436,-4304.208456481643,-4170.6139443770435,104.8416951061711,325,-3759.0973809011907,-4329.597394067906,-4045.1785243724216,-4044.624433113839,232.9059846356432
67,0,2000,0.06110397974650065,0.0037953407082468877,0.009099721908569336,0.0030623418090185623,13,random,50,50,0.01,0.7,10,0.01,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.7, 'model__max_depth': 10, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4821.939204921147,-3879.5409961465057,-4179.6534633586025,-4293.711221475419,393.09496317928813,338,-4455.621232384554,-4203.915441721914,-3680.4846799114994,-4113.3404513393225,322.86430628264253
68,0,2000,0.057814598083496094,0.002667226107284155,0.006691694259643555,0.0009585751138365914,7,best,100,10,0.0,log2,15,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3601.283111174268,-3450.1294907002653,-3552.9600030772176,-3534.7908683172504,63.03143310573493,235,-3532.2269343815324,-3494.4429013936615,-3167.481591194821,-3398.0504756566716,163.76490496785087
69,0,2000,0.06583062807718913,0.01034586537613834,0.006096363067626953,0.0005054748650645571,14,random,20,10,0.001,log2,15,0.01,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'random', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-3442.547192032955,-3266.988878409975,-3884.575083411932,-3531.370384618287,259.8337286393848,233,-3477.5401472917074,-3310.3361933151627,-3545.3665339624117,-3444.4142915230937,98.76843961675446
70,0,2000,0.06309254964192708,0.00976192528252521,0.005846738815307617,0.00044591086338114196,8,random,200,50,0.01,0.5,15,0.0,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'random', 'model__min_samples_split': 200, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.5, 'model__max_depth': 15, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-4631.65608918778,-4710.018301990585,-4294.492014436981,-4545.388801871782,180.27212311330135,356,-4562.355736440319,-4990.377217861486,-4372.852845371358,-4641.861933224388,258.2957144439064
71,0,2000,0.05531803766886393,0.003492013134001333,0.0061206817626953125,0.000753806329003102,14,best,100,50,0.01,sqrt,25,0.1,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 100, 'model__min_samples_leaf': 50, 'model__min_impurity_decrease': 0.01, 'model__max_features': 'sqrt', 'model__max_depth': 25, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-3858.1752944687787,-3423.5198917947464,-3831.161757003588,-3704.2856477557048,198.83743794339796,261,-3758.4867942520164,-3616.25342592646,-3443.8247742383164,-3606.188331472264,128.65723533107763
72,0,2000,0.05646109580993652,0.0025375801506889928,0.005508581797281901,0.00010481189753695925,7,best,50,10,0.01,,30,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-3223.984725538918,-2908.8063392393437,-3191.9329242754684,-3108.241329684577,141.62760100930316,154,-2763.0700730052654,-2653.485770913816,-2549.996657287427,-2655.5175004021694,86.99872054596395
73,0,2000,0.05610028902689616,0.003470394184372673,0.006160656611124675,0.0005288222379566822,13,random,50,20,0.0001,0.7,15,0.001,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'random', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.7, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-3640.7133381415924,-3263.0893788194176,-3392.441146643451,-3432.0812878681536,156.6917765567691,217,-3488.838198512748,-3372.8817205412765,-3285.219704215257,-3382.3132077564273,83.39399466113255
74,0,2000,0.0548099676767985,0.00506201760436683,0.005630652109781901,0.0001807565425428274,11,best,50,100,0.001,,30,0.01,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 100, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-4106.0641050353315,-3862.6333588582615,-4241.778376910034,-4070.1586136012097,156.8537310462928,311,-3986.674589984468,-3908.261875703548,-3712.1923077299184,-3869.042924472645,115.43750233973807
