,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__p,param_model__n_neighbors,param_model__metric,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
140,0,10000,0.38025736808776855,0.02434744711664771,1.099746306737264,0.022652313264193487,distance,2,1605,euclidean,90,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1605, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2570.046307767942,-2682.9847567075835,-2940.1625358340502,-2731.0645334365254,154.8768419684913,240,-714.8370501604021,-729.5239202140563,-108.13774229246577,-517.4995708889747,289.524617343559
141,0,10000,0.3630642096201579,0.012641224559844032,0.5442392031351725,0.04922174581035725,distance,3,555,chebyshev,240,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 555, 'model__metric': 'chebyshev', 'model__leaf_size': 240, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2465.214897263988,-2498.0370521322093,-2635.000473132037,-2532.7508075094115,73.53261885042319,201,-717.0224140276699,-726.1189578952013,-88.69732148017383,-510.612897801015,298.36247746010133
142,0,10000,0.38313961029052734,0.019642173840372062,1.1418763796488445,0.04975795425686057,uniform,4,1705,manhattan,420,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 1705, 'model__metric': 'manhattan', 'model__leaf_size': 420, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3641.2089310397314,-3785.7977294503644,-3386.095456701096,-3604.367372397064,165.24416690188795,326,-3781.135608282236,-3680.650911660081,-3553.740198917252,-3671.842239619856,93.04250848367211
143,0,10000,0.35162893931070965,0.025256447765781186,0.7169680595397949,0.025982435828973242,uniform,3,1455,euclidean,960,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1455, 'model__metric': 'euclidean', 'model__leaf_size': 960, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3565.1161600696155,-3653.179498156001,-3274.9530103525817,-3497.749556192733,161.59107547026673,305,-3658.2082518561133,-3558.873132570989,-3456.4242553121294,-3557.835213246411,82.38124087723239
144,0,10000,0.40044506390889484,0.05092890799642129,0.6001062393188477,0.06906942730380242,distance,2,605,manhattan,540,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 605, 'model__metric': 'manhattan', 'model__leaf_size': 540, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2294.270468679083,-2399.823734173565,-2421.084536458581,-2371.7262464370765,55.45300448441231,161,-694.1161658303388,-691.2520113540654,-95.80534776009556,-493.72450831483326,281.3737663650212
145,0,10000,0.4360213279724121,0.11100099128524542,0.2547719478607178,0.006859137236206268,uniform,3,55,euclidean,960,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 960, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2407.2763003573086,-2360.6480702615713,-2203.720939366664,-2323.8817699951815,87.07283109928407,144,-2357.505111420233,-2283.8061342497886,-2247.1499768158633,-2296.153740828628,45.890532607910075
146,0,10000,0.39107561111450195,0.003988772973788261,2.4912728468577066,0.022369144562168333,distance,4,1355,minkowski,480,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1355, 'model__metric': 'minkowski', 'model__leaf_size': 480, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2583.2984286771475,-2670.899549305103,-2994.5477911874104,-2749.581923056554,176.8703790833778,246,-723.3786504838339,-738.648188426351,-105.47667013750929,-522.5011696825646,294.9467348667637
147,0,10000,0.39688269297281903,0.06827176952326915,1.2132326761881511,0.10383292049386844,uniform,2,1555,minkowski,780,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 1555, 'model__metric': 'minkowski', 'model__leaf_size': 780, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3609.022534279151,-3708.9581632761347,-3322.683654539087,-3546.888117364791,163.7019921462524,314,-3703.645803969465,-3612.904828843013,-3507.1507534033144,-3607.90046207193,80.29677863747354
148,0,10000,0.40792330106099445,0.024149801316643692,1.3231600920359294,0.05260689706945621,uniform,2,1905,chebyshev,180,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 1905, 'model__metric': 'chebyshev', 'model__leaf_size': 180, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-4139.447454981719,-4219.208053561261,-3904.9835397713,-4087.8796827714264,133.3633823173458,350,-4222.381442474956,-4134.434920814917,-4132.063813704205,-4162.9600589980255,42.02841219910569
149,0,10000,0.44456783930460614,0.04148936440681095,0.7781550089518229,0.10966177552523658,distance,3,505,cosine,630,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 505, 'model__metric': 'cosine', 'model__leaf_size': 630, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2232.009736037024,-2288.041005319349,-2297.4049776876095,-2272.4852396813276,28.874680847568424,123,-676.9968880175473,-673.9327978083479,-65.43870312699453,-472.12279631763,287.5718007766867
150,0,10000,0.45133328437805176,0.05338203403364997,0.5391726493835449,0.03468927955940686,distance,2,555,euclidean,330,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 555, 'model__metric': 'euclidean', 'model__leaf_size': 330, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2310.355060490376,-2380.1834562841204,-2456.8386895782774,-2382.459068784258,59.82333550757895,166,-701.9929248578483,-709.7909303604453,-84.78115608162848,-498.85500376664066,292.8117321476465
151,0,10000,0.3715665340423584,0.024768244733485916,0.6611296335856119,0.02273633217053254,distance,1,405,euclidean,60,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 405, 'model__metric': 'euclidean', 'model__leaf_size': 60, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2256.537703551769,-2319.465327786227,-2352.0209140987463,-2309.3413151455807,39.63275243238915,137,-695.6683933041364,-698.3389469475102,-79.4601489888515,-491.1558297468327,291.11484919217446
152,0,10000,0.3320194085439046,0.017097970264171345,0.6638728777567545,0.02349282276001858,distance,1,655,chebyshev,480,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 655, 'model__metric': 'chebyshev', 'model__leaf_size': 480, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2500.51563726325,-2531.460061761572,-2706.581405275801,-2579.5190347668745,90.73045740504821,212,-719.7843041217741,-731.9400522758863,-92.2104238096614,-514.644926735774,298.74752160770623
153,0,10000,0.36723025639851886,0.017349701011962083,0.5550769170125326,0.018333605485138904,uniform,3,255,euclidean,540,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 255, 'model__metric': 'euclidean', 'model__leaf_size': 540, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2717.094780066242,-2730.1305848231877,-2474.600743603772,-2640.608702831067,117.50592877673245,226,-2755.4268073866215,-2669.990069595195,-2593.0719460181317,-2672.8296076666497,66.31149968062257
154,0,10000,0.38791600863138836,0.04690232741021559,1.7562665939331055,0.1598956605323861,distance,3,1155,minkowski,690,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1155, 'model__metric': 'minkowski', 'model__leaf_size': 690, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2514.462669645251,-2596.6520037943274,-2854.334386720299,-2655.149686719959,144.78646391067585,229,-714.3952918804281,-728.250292321711,-101.40225147874995,-514.6826118936298,292.2880799118074
155,0,10000,0.4045962492624919,0.03345412688464381,0.986792246500651,0.07769317117979924,uniform,1,1955,minkowski,810,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 1955, 'model__metric': 'minkowski', 'model__leaf_size': 810, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3746.7956758847245,-3900.3006157904792,-3515.0935410676616,-3720.7299442476215,158.33653900992172,339,-3895.828241647694,-3793.822157254089,-3685.603004059997,-3791.7511343205933,85.83658692226062
156,0,10000,0.4512945810953776,0.08520747095226455,2.0836310386657715,0.12147472600238363,uniform,3,705,minkowski,480,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 705, 'model__metric': 'minkowski', 'model__leaf_size': 480, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3233.041918659951,-3242.0141265190346,-2954.007979095782,-3143.021341424923,133.70281344008652,284,-3262.6278346983636,-3178.29381384947,-3138.6150929986616,-3193.1789138488316,51.71050620175427
157,0,10000,0.3878207206726074,0.05062466077203592,0.6997646490732828,0.0472389763683873,distance,3,805,euclidean,90,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 805, 'model__metric': 'euclidean', 'model__leaf_size': 90, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2389.3682653165306,-2469.8378285657386,-2604.9510439686615,-2488.0523792836434,88.94871558463622,187,-703.597486442428,-711.317022161468,-91.8282004673097,-502.2475696904019,290.2274301107553
158,0,10000,0.351639986038208,0.020316891842319783,0.9744929472605387,0.011710933752692894,distance,2,1355,minkowski,210,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1355, 'model__metric': 'minkowski', 'model__leaf_size': 210, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2520.402994377722,-2624.005443309588,-2846.1835846911067,-2663.530674126139,135.90420930336828,231,-711.4519904866406,-724.5538316684729,-104.11518595950683,-513.3736693715401,289.43887580872365
159,0,10000,0.34551167488098145,0.0062897322825254676,0.38300100962320965,0.017687856367145986,distance,2,105,manhattan,630,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 105, 'model__metric': 'manhattan', 'model__leaf_size': 630, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2037.635526586773,-2090.9549064580488,-2082.5254579283505,-2070.3719636577243,23.40255875901839,60,-660.1199523648285,-652.280283163992,-65.03953983540796,-459.14659178807614,278.69414705301574
160,0,10000,0.3846319516499837,0.023692631172973596,1.7267770767211914,0.048667478312750596,distance,3,955,minkowski,810,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 955, 'model__metric': 'minkowski', 'model__leaf_size': 810, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2468.859570739718,-2542.149743446531,-2756.694400469371,-2589.234571551873,122.13369199271429,216,-710.9951087916165,-724.1278130419174,-97.14362921907734,-510.7555170175371,292.5169080883881
161,0,10000,0.403162161509196,0.012651869043384105,1.0174217224121094,0.04508694303219761,distance,3,1555,cosine,690,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1555, 'model__metric': 'cosine', 'model__leaf_size': 690, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2403.5652335217146,-2462.3912769399585,-2527.3758176993338,-2464.4441093870023,50.566298258771496,181,-690.784978530199,-695.1638795074912,-81.08652799884322,-489.0117953455111,288.45226236858224
162,0,10000,0.47490302721659344,0.1359491172304299,0.8581626415252686,0.08759162906414945,uniform,2,1655,minkowski,300,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 1655, 'model__metric': 'minkowski', 'model__leaf_size': 300, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3650.261460103714,-3761.391600066351,-3370.7591498726915,-3594.1374033475854,164.33879658832714,324,-3748.964368400586,-3662.797682426853,-3559.3484279243635,-3657.0368262506013,77.5174897193452
163,0,10000,0.593712568283081,0.04595638163037952,1.1727921962738037,0.12398396713208748,distance,4,755,euclidean,450,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 755, 'model__metric': 'euclidean', 'model__leaf_size': 450, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2373.140740017578,-2452.9109096282727,-2577.971168731319,-2468.0076061257237,84.30029187618828,182,-702.7831467326179,-709.9464546478164,-90.58714098373032,-501.10558078805485,290.2951030814501
164,0,10000,0.5994389057159424,0.05917100065658381,1.3936786651611328,0.021786227958517767,distance,1,1155,manhattan,630,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1155, 'model__metric': 'manhattan', 'model__leaf_size': 630, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2451.4510337274623,-2578.1626575216974,-2684.1145743895004,-2571.242755212887,95.11044308003746,208,-706.4583337198123,-707.1321016583929,-109.26341093350534,-507.6179487705702,281.6793293236654
165,0,10000,0.3778539498647054,0.07883867407366103,1.2964497407277424,0.2404405439236586,uniform,4,1505,euclidean,810,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 1505, 'model__metric': 'euclidean', 'model__leaf_size': 810, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3587.0274014112374,-3680.591335811322,-3299.5372718002695,-3522.385336340943,162.14087980775437,310,-3680.422654458137,-3585.6783883703984,-3481.9281074286832,-3582.676383419073,81.06285760816662
166,0,10000,0.4799353281656901,0.06346736434743427,1.0011556148529053,0.017687976539383032,distance,2,1355,cosine,180,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1355, 'model__metric': 'cosine', 'model__leaf_size': 180, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2378.208471746321,-2433.3933404865306,-2490.1796467752506,-2433.9271530027004,45.71359918880174,176,-688.4028441117952,-692.3024386621258,-78.75801015691307,-486.487764310278,288.31286943860925
167,0,10000,0.39846428235371906,0.003316736652019474,0.7304073969523112,0.03381747999738211,uniform,1,555,cosine,300,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 555, 'model__metric': 'cosine', 'model__leaf_size': 300, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3189.371731767771,-3258.0790235780337,-2857.0121287804454,-3101.487628042083,175.13114189352598,282,-3219.607821322673,-3126.9097290810164,-3009.271614999338,-3118.5963884676753,86.0703729388078
168,0,10000,0.35878896713256836,0.027183224812228266,0.7233099937438965,0.0011277400916225768,uniform,4,605,chebyshev,60,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 605, 'model__metric': 'chebyshev', 'model__leaf_size': 60, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3409.8523044039944,-3371.5158934075225,-3056.737139994991,-3279.3684459355027,158.2001767605541,294,-3407.550701351127,-3325.5162031079144,-3281.981193821862,-3338.349366093634,52.06049596030297
169,0,10000,0.3322754700978597,0.023397460932815327,1.2048735618591309,0.02123499742709546,distance,3,1955,manhattan,780,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1955, 'model__metric': 'manhattan', 'model__leaf_size': 780, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2604.2183593837062,-2747.69004446875,-2996.659456627272,-2782.855953493243,162.1316020389458,253,-716.67470128105,-721.7785626989254,-120.98827529212711,-519.8138464240342,282.0199632317567
170,0,10000,0.3515012264251709,0.018121810176540368,0.6858087380727133,0.13882861163209984,uniform,1,605,chebyshev,570,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 605, 'model__metric': 'chebyshev', 'model__leaf_size': 570, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-3393.7630566362423,-3363.5283890372507,-3048.2767332931644,-3268.5227263222187,156.22581277373507,291,-3403.215247971078,-3316.332159248983,-3273.222749465029,-3330.9233855616967,54.062866682797484
171,0,10000,0.46422672271728516,0.14656411049498722,1.0857702096303303,0.17874467893049145,uniform,1,1205,cosine,450,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 1205, 'model__metric': 'cosine', 'model__leaf_size': 450, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3659.782108003332,-3708.6547165089955,-3339.040332248993,-3569.1590522537736,163.93718703213924,317,-3702.4726268062486,-3585.2311807114315,-3510.0297756746627,-3599.244527730781,79.18688089545712
172,0,10000,0.7111012935638428,0.027861095007557877,0.7363674640655518,0.03819273452759546,uniform,1,355,chebyshev,840,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 355, 'model__metric': 'chebyshev', 'model__leaf_size': 840, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3071.544157232625,-3056.6777162223266,-2771.720264702527,-2966.6473793858263,137.967841171159,272,-3081.081158960966,-3010.042468613058,-2965.3013830960563,-3018.8083368900275,47.67158105076207
