,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
321,2,8000,0.33695165316263836,0.019164993719625982,0.4495863119761149,0.015123676731279642,kbest,knn,7,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",IQR,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,11,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2463.202236962091,-2554.4119582280655,-2376.208949211693,-2464.6077148006166,72.75786157563218,73,-149.28879943903397,-199.26762582282083,-168.31370912351838,-172.29004479512437,20.596588806646963
322,2,8000,0.0344693660736084,0.0044101972112516276,0.20625734329223633,0.006597606908530949,kbest,knn,6,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",z_score,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,18,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-2418.0537853991987,-2569.174404613546,-2386.5067090084617,-2457.9116330070688,79.72184044692341,72,-114.41032895362872,-113.37691935860776,-105.55950979280102,-111.1155860350125,3.951326465439209
323,2,8000,0.344396432240804,0.004433293343738893,0.4054090181986491,0.0324548500858811,kbest,knn,6,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",IQR,70,"['tax', 'mpg']","['tax', 'mpg']",0.05,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,12,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2307.493939189705,-2388.4772922221036,-2368.247514907704,-2354.7395821065043,34.41340875796159,62,-634.4049428842709,-677.5893616962535,-69.19631646178867,-460.396873680771,277.1818061409802
324,2,8000,0.19754870732625326,0.014184508204547162,0.24494568506876627,0.01784296639274355,kbest,knn,6,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,11,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2564.173422726056,-2790.439713485476,-2523.268091901684,-2625.960409371072,117.49721311285595,95,-219.64580695457636,-223.58586316979924,-194.65684001389477,-212.62950337942345,12.809982619887816
325,2,8000,0.45681174596150714,0.022103387709628285,0.3648990790049235,0.029537215233162127,kbest,knn,5,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 5, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2415.3169229244045,-2643.946467123776,-2469.1640831499435,-2509.4758243993747,97.59318446873881,84,-1531.0459082606228,-1553.3883251403388,-1529.4253481570781,-1537.9531938526798,10.934319432037514
326,2,8000,0.36569929122924805,0.027746142403877152,0.40244126319885254,0.01423477324076721,kbest,knn,7,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.3,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,18,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2437.6493828979533,-2512.5202991442443,-2343.6472004373995,-2431.272294159866,69.08946524757117,70,-310.6417808030216,-358.42570495402236,-287.1349200237009,-318.73413526024825,29.661520016022838
327,2,8000,0.03368091583251953,0.005081200970277242,0.2031243642171224,0.0077559088246601056,kbest,knn,6,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,19,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-2398.1984256611104,-2550.031599033622,-2365.7842596998244,-2438.0047614648524,80.3126340849147,71,-197.57199893334572,-198.84261056702238,-198.93942520342767,-198.4513449012653,0.6230464225228746
328,2,8000,0.3466042677561442,0.005726595481667458,0.4161547025044759,0.04017893418540486,kbest,knn,6,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",z_score,30,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,16,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2382.403269363834,-2525.3726220233775,-2335.0997404981404,-2414.2918772951175,80.88512367477536,69,-107.62282629465844,-105.66456282811777,-99.2248770939139,-104.17075540556338,3.587476657887398
329,2,8000,0.10317063331604004,0.005737591141302116,0.21034606297810873,0.011337409269584821,kbest,knn,6,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",IQR,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,11,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2276.525768509814,-2355.548278737717,-2248.882664023904,-2293.652237090478,45.198637775212134,55,-692.5622164055632,-762.2755098298228,-729.4165488436892,-728.0847583596918,28.47590875850649
330,2,8000,0.09218811988830566,0.009229719406652894,0.2072463035583496,0.011142754990380824,kbest,knn,6,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.5,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,18,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2274.406708896087,-2531.906453019012,-2340.6649892055752,-2382.3260503735582,109.17344783745052,65,-714.4123531313247,-188.76870170217683,-189.39674291690875,-364.19259925013677,247.6428956049305
331,2,8000,0.08701705932617188,0.010527213551001606,0.22423322995503744,0.02567118200624462,kbest,knn,6,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,14,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 14, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2274.406708896087,-2531.906453019012,-2340.6649892055752,-2382.3260503735582,109.17344783745052,65,-714.4123531313247,-188.76870170217683,-189.39674291690875,-364.19259925013677,247.6428956049305
332,2,8000,0.07816712061564128,0.011141989555418388,0.15844551722208658,0.003162355646773076,kbest,knn,5,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",z_score,70,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,20,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 5, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2320.0612784891932,-2510.1430081034587,-2325.315287225368,-2385.1731912726736,88.39303325108067,67,-1163.6502132156868,-1151.8143937698098,-1172.1793063394907,-1162.5479711083292,8.350393972346886
333,2,8000,0.2248539924621582,0.010793187051021282,0.20178302129109701,0.006732628269387847,kbest,knn,6,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,100,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,19,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2392.451192019814,-2553.386029068455,-2256.7995551984563,-2400.878925428908,121.22748351335449,68,-15.541283830239388,-12.962247640477528,-605.8030558870075,-211.43552911924147,278.86194013479206
334,2,8000,0.364594300587972,0.03897688434915275,0.32395434379577637,0.02532065415147926,kbest,knn,5,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,30,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,17,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 5, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2295.5923270820845,-2489.0745008401705,-2306.1898338420733,-2363.618887254776,88.81595210489253,63,-1215.2531695461287,-1191.6155524256737,-1212.2449004869297,-1206.371207486244,10.505853539274636
