,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__n_features_to_select,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
48,0,2000,6.645672798156738,0.2489028745139981,0.02364635467529297,0.004281991568860491,model,20,et,23,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.15,350,82,9,0.001,,0.5,20,absolute_error,ExtraTreesRegressor(),minmax,11,knn,onehot,False,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 20, 'selector__model_name': 'et', 'selector__k': 23, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 350, 'model__min_samples_split': 82, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.001, 'model__max_samples': None, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3205.8162821428573,-3175.0405321428575,-3502.4514392857145,-3196.0906373075545,-3125.878843537415,-3241.05554688328,133.57778004014253,95,-3340.215075493612,-3077.111402662378,-3171.9314866434374,-3264.5583607142853,-3080.668036607143,-3186.8968724241713,103.05256508918411
49,0,2000,4.740381383895874,0.26988585261491105,0.049692964553833006,0.0014819683449002793,rfe,14,rf,21,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.05,280,17,26,0.3,0.5,0.8,60,squared_error,RandomForestRegressor(n_jobs=-1),standard,12,knn,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 14, 'selector__model_name': 'rf', 'selector__k': 21, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 280, 'model__min_samples_split': 17, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.5, 'model__max_features': 0.8, 'model__max_depth': 60, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3231.2923079271272,-3264.1404280644924,-3347.168976859802,-3047.8027705671184,-2970.6179144022562,-3172.2044795641596,140.47711120063872,92,-3339.4779484483015,-3067.868665108583,-3068.5600249266336,-3274.4828383050767,-3073.9380969225704,-3164.8655147422332,117.861266876497
50,0,2000,0.1413454532623291,0.012164202582335745,0.0413327693939209,0.0032619700174820456,kbest,23,rf,11,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,30,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.15,0.15,100,17,21,0.2,,0.3,40,poisson,RandomForestRegressor(n_jobs=-1),minmax,16,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 100, 'model__min_samples_split': 17, 'model__min_samples_leaf': 21, 'model__min_impurity_decrease': 0.2, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 40, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2985.699170831345,-3165.314375403024,-3255.3577310734195,-2920.339404006404,-2969.397332238681,-3059.221602710574,128.44241506518526,79,-3131.8590166685162,-2894.1747907187837,-2933.3208118577622,-3065.2349152846646,-3018.9848071189567,-3008.7148683297373,86.33442158377773
51,0,2000,0.8396778583526612,0.02340935594014043,0.056283998489379886,0.0035076780420998203,model,10,rf,14,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,610,167,61,0.5,0.8,log2,30,friedman_mse,RandomForestRegressor(n_jobs=-1),standard,17,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 10, 'selector__model_name': 'rf', 'selector__k': 14, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 610, 'model__min_samples_split': 167, 'model__min_samples_leaf': 61, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.8, 'model__max_features': 'log2', 'model__max_depth': 30, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-4259.041732188409,-4450.1407126036365,-4705.4558830920905,-4377.2437060255415,-4098.841476045902,-4378.144701991116,202.2437420791017,174,-4677.888999216959,-4452.0495350932615,-4386.251002184947,-4462.683393581744,-4409.551328604301,-4477.684851736242,103.89055750429617
52,0,2000,2.4118611812591553,0.243508687382352,0.08299899101257324,0.006530743967891683,rfe,19,rf,14,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,640,167,6,0.5,,log2,40,squared_error,RandomForestRegressor(n_jobs=-1),standard,13,knn,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 19, 'selector__model_name': 'rf', 'selector__k': 14, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 640, 'model__min_samples_split': 167, 'model__min_samples_leaf': 6, 'model__min_impurity_decrease': 0.5, 'model__max_samples': None, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3975.1304044423887,-4294.767544446001,-4287.384060757552,-4039.2773944228306,-3662.302508591777,-4051.7723825321095,233.3565563125333,164,-4322.786081343189,-4153.473782464996,-3998.7861013688935,-4181.587841355046,-4002.403245513186,-4131.807410409061,121.5405136455813
53,0,2000,0.39781365394592283,0.026301356281831112,0.033369016647338864,0.005614536539008862,model,12,rf,24,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.3,130,122,26,0.1,0.3,0.5,40,poisson,RandomForestRegressor(n_jobs=-1),minmax,16,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 12, 'selector__model_name': 'rf', 'selector__k': 24, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 130, 'model__min_samples_split': 122, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.3, 'model__max_features': 0.5, 'model__max_depth': 40, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-4513.8438315610265,-4992.91825190007,-5177.511163574189,-4731.066283614308,-4390.60338855269,-4761.188583840458,292.04222156144715,186,-4958.184276014426,-4761.202405717196,-4817.083074346742,-4972.416871041162,-4808.904785804641,-4863.558282584833,85.35566312045292
54,0,2000,0.6302423477172852,0.006721857625271502,0.06556987762451172,0.006919733035330511,model,16,rf,17,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.5,350,17,46,0.1,0.8,0.5,60,poisson,RandomForestRegressor(n_jobs=-1),robust,12,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 17, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 350, 'model__min_samples_split': 17, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.8, 'model__max_features': 0.5, 'model__max_depth': 60, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-4292.471701460796,-4660.917432749845,-4687.906514396424,-4536.383620261168,-4061.7079728921467,-4447.877448352076,238.374134464358,177,-4715.607057043182,-4498.050437555853,-4549.448187237386,-4620.273221295806,-4390.397195691588,-4554.755219764764,109.93004964731853
55,0,2000,0.543867540359497,0.030557332730074976,0.058641242980957034,0.03186834171235154,model,24,rf,13,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.15,250,197,66,0.5,0.8,0.5,40,friedman_mse,RandomForestRegressor(n_jobs=-1),standard,10,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 24, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 250, 'model__min_samples_split': 197, 'model__min_samples_leaf': 66, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.8, 'model__max_features': 0.5, 'model__max_depth': 40, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-4243.834449996215,-4934.4789691658625,-4892.615444252737,-4511.150365039118,-4236.2536237962595,-4563.666570450038,302.6413624601595,182,-4696.218988729164,-4687.803882229452,-4520.5372847313165,-4729.61307635689,-4633.339433070553,-4653.502533023475,73.3217577599187
56,0,2000,1.4433392524719237,0.19203833147527602,0.056768798828125,0.010609799367165117,kbest,23,rf,10,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.15,200,47,11,0.1,0.8,0.8,30,absolute_error,RandomForestRegressor(n_jobs=-1),standard,13,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 10, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 200, 'model__min_samples_split': 47, 'model__min_samples_leaf': 11, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.8, 'model__max_features': 0.8, 'model__max_depth': 30, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-2888.3462874999996,-2958.49070625,-3067.9495999999995,-2928.9253696741857,-2971.9977067669174,-2963.1419340382204,59.749255213541694,69,-2965.616099124453,-2752.0941979362105,-2731.5284881175735,-2937.36128125,-2839.7833750000004,-2845.2766882856477,94.45946443051079
57,0,2000,3.461191987991333,0.2411788706257757,0.044532394409179686,0.011760350195546205,rfe,17,rf,12,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,350,107,16,0.2,0.8,0.3,30,poisson,RandomForestRegressor(n_jobs=-1),robust,15,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 17, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 350, 'model__min_samples_split': 107, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.3, 'model__max_depth': 30, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3316.582717175337,-3515.7554449240524,-3601.7903954300778,-3197.165926783222,-3175.881512467012,-3361.4351993559403,170.30071535929926,113,-3469.4539588723796,-3339.892569161954,-3300.8307313881674,-3428.6524428922376,-3425.101109330698,-3392.7861623290873,62.389310599838666
58,0,2000,0.6255053520202637,0.05073612395309862,0.07417716979980468,0.010812477130674384,kbest,24,rf,14,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.5,690,47,36,0.2,0.8,0.3,30,squared_error,RandomForestRegressor(n_jobs=-1),standard,16,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 24, 'selector__model_name': 'rf', 'selector__k': 14, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 690, 'model__min_samples_split': 47, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.3, 'model__max_depth': 30, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-4151.853643436871,-4503.323212832451,-4633.403435271444,-4476.139317164527,-4210.336726572854,-4395.011267055629,183.50715506787003,176,-4586.530613926072,-4473.97802248953,-4398.89936048908,-4548.6634668211045,-4541.748780101765,-4509.96404876551,66.33356928964729
59,0,2000,0.44204115867614746,0.03455250486451078,0.0,0.0,model,19,et,16,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.15,700,12,9,0.0,0.7,1.0,40,squared_error,ExtraTreesRegressor(),robust,10,knn_brandwise,onehot,False,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 19, 'selector__model_name': 'et', 'selector__k': 16, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 700, 'model__min_samples_split': 12, 'model__min_samples_leaf': 9, 'model__min_impurity_decrease': 0.0, 'model__max_samples': 0.7, 'model__max_features': 1.0, 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",,,,,,,,194,,,,,,,
